,name,symbol,quote.USD.market_cap,date_added
1452,ChainGuardians,CGG,3078621.4741622424,2021-03-02T00:00:00.000Z
1453,S.C. Corinthians Fan Token,SCCP,3072549.2320646294,2021-08-27T08:52:02.000Z
1454,Operation Phoenix,$OPHX,3069958.48316398,2024-02-07T09:08:14.000Z
1455,Venus Reward Token,VRT,3061731.978065024,2021-05-11T00:00:00.000Z
1456,Integritee Network,TEER,3032691.7299209055,2021-10-26T15:04:11.000Z
1457,BitCone,CONE,3027566.4592723767,2023-05-31T01:48:12.000Z
1458,BOZO,BOZO,3025288.975444219,2024-01-10T02:41:07.000Z
1459,Haven Protocol,XHV,3013711.624145288,2018-04-23T00:00:00.000Z
1460,Footballcoin (XFC),XFC,2994345.347825265,2019-01-03T00:00:00.000Z
1461,Civilization,CIV,2979064.3135906495,2021-08-20T00:00:00.000Z
1462,Green Satoshi Token (BSC),GST,2970140.509164341,2021-12-22T01:37:42.000Z
1463,Seascape Crowns,CWS,2936475.419471049,2021-01-31T00:00:00.000Z
1464,XCarnival,XCV,2909055.305605606,2021-10-21T00:00:00.000Z
1465,Razor Network,RAZOR,2905422.7692929637,2021-02-06T00:00:00.000Z
1466,Ariva,ARV,2892605.90886019,2021-09-01T10:41:36.000Z
1467,PornRocket,PORNROCKET,2892233.068471853,2021-05-31T00:00:00.000Z
1468,Pawthereum,PAWTH,2874224.16134237,2021-10-22T01:46:56.000Z
1469,Minter Network,BIP,2873307.34277819,2020-04-22T00:00:00.000Z
1470,Monsta Infinite,MONI,2823548.6848143204,2021-09-16T17:17:14.000Z
1471,PRIZM,PZM,2821755.379286957,2017-05-19T00:00:00.000Z
1472,All.Art Protocol,AART,2804242.827472198,2021-12-28T10:44:58.000Z
1473,Brazil National Football Team Fan Token,BFT,2797285.4251572904,2021-09-07T10:39:11.000Z
1474,Idle,IDLE,2790913.35108176,2020-12-02T00:00:00.000Z
1475,BiFi,BIFI,2788796.4384875637,2020-12-29T00:00:00.000Z
1476,BBS Network,BBS,2784208.3637123974,2022-02-18T06:38:32.000Z
1477,LUCA,LUCA,2780504.6683600303,2021-12-07T10:06:58.000Z
1478,Spain National Fan Token,SNFT,2769634.954950243,2021-10-06T16:26:43.000Z
1479,KickToken,KICK,2755786.582438104,2021-06-29T00:00:00.000Z
1480,Interlay,INTR,2754730.2693874384,2022-05-30T12:52:35.000Z
1481,Vidya,VIDYA,2748161.3147703554,2020-08-25T00:00:00.000Z
1482,Aurox,URUS,2745771.679012551,2021-03-01T00:00:00.000Z
1483,HI,HI,2739729.3560271584,2021-08-13T00:00:00.000Z
1484,Leeds United Fan Token,LUFC,2694124.6501573855,2021-11-02T03:44:29.000Z
1485,Signum,SIGNA,2683774.45964216,2021-07-06T00:00:00.000Z
1486,xHashtag AI,XTAG,2677032.6463209563,2021-10-15T09:40:53.000Z
1487,VestChain,VEST,2666188.7221555295,2018-11-15T00:00:00.000Z
1488,EOSDT,EOSDT,2663864.2719312976,2019-06-17T00:00:00.000Z
1489,Niftyx Protocol,SHROOM,2663023.615442371,2020-09-04T00:00:00.000Z
1490,WOOF,WOOF,2659192.3569046324,2021-10-01T15:30:32.000Z
1491,Populous,PPT,2657832.2591696344,2017-07-10T00:00:00.000Z
1492,Ertha,ERTHA,2634481.2671440383,2021-10-04T13:11:40.000Z
1493,XRP Healthcare,XRPH,2626028.944958908,2023-01-31T17:50:56.000Z
1494,Bitcoin Bam,BTCBAM,2599336.513351644,2021-04-18T00:00:00.000Z
1495,Green Satoshi Token (ETH),GST,2592266.455426488,2021-12-22T01:37:42.000Z
1496,UNICE,UNICE,2591752.8883894007,2024-02-08T06:45:12.000Z
1497,Polylastic,POLX,2581852.0675191036,2021-05-06T00:00:00.000Z
1498,Göztepe S.K. Fan Token,GOZ,2577959.014520484,2021-04-30T00:00:00.000Z
1499,YUSRA,YUSRA,2560196.499989993,2020-08-27T00:00:00.000Z
1500,JulSwap,JULD,2542997.747175272,2021-01-02T00:00:00.000Z
1501,Edgeware,EDG,2532651.258465256,2020-03-09T00:00:00.000Z
1502,AurusX,AX,2527719.1070361496,2020-10-05T00:00:00.000Z
1503,Kromatika,KROM,2522626.0689801946,2021-11-18T03:46:05.000Z
1504,Nordek,NRK,2511869.3129855106,2023-04-27T05:33:44.000Z
1505,Arix,ARIX,2511700.438212304,2021-09-13T15:36:35.000Z
1506,My DeFi Pet,DPET,2515179.807931905,2021-05-10T00:00:00.000Z
1507,ZooKeeper,ZOO,2507424.414193868,2021-04-29T00:00:00.000Z
1508,SpaceChain,SPC,2500524.7942645797,2018-01-16T00:00:00.000Z
1509,TenUp,TUP,2495131.837896863,2019-09-03T00:00:00.000Z
1510,ThreeFold,TFT,2492726.7299100026,2020-08-10T00:00:00.000Z
1511,BSCS,BSCS,2491523.1448867815,2021-04-20T00:00:00.000Z
1512,Valencia CF Fan Token,VCF,2491183.7293870742,2021-09-01T06:30:09.000Z
1513,Donut,DONUT,2453472.8287864723,2020-08-04T00:00:00.000Z
1514,Mogul Productions,STARS,2444133.2861023457,2021-03-29T00:00:00.000Z
1515,Baby Trump (BSC),BABYTRUMP,2437620.4048277084,2024-02-26T10:09:53.000Z
1516,Idena,IDNA,2435132.064482849,2020-08-11T00:00:00.000Z
1517,Ideaology,IDEA,2429134.103210205,2021-02-10T00:00:00.000Z
1518,Inflation Hedging Coin,IHC,2419116.7230617465,2021-11-11T18:06:18.000Z
1519,UPCX,UPC,2415291.60714743,2023-12-11T04:27:33.000Z
1520,MNet Pioneer,NEER,2396344.3301234567,2021-05-27T00:00:00.000Z
1521,Aurigami,PLY,2400921.2388455807,2022-04-01T08:35:56.000Z
1522,VNX Euro,VEUR,2398819.56893735,2023-04-04T13:30:25.000Z
1523,Wombat Exchange,WOM,2397065.0367940837,2022-04-19T16:48:44.000Z
1524,ZELIX,ZELIX,2384395.4240397345,2021-11-20T11:13:41.000Z
1525,SPX6900,SPX,2343046.9116682345,2023-09-20T17:36:23.000Z
1526,VEMP,VEMP,2326255.153010452,2021-08-26T22:25:37.000Z
1527,Ghost,GHOST,2318035.403725561,2020-05-26T00:00:00.000Z
1528,EXNT,EXNT,2301245.344058793,2020-09-04T00:00:00.000Z
1529,FREEdom Coin,FREE,2301852.6435903464,2018-10-04T00:00:00.000Z
1530,Sonar,PING,2286158.587852606,2021-07-06T00:00:00.000Z
1531,NanoByte Token,NBT,2285231.4108545636,2022-02-15T07:45:17.000Z
1532,Alvara Protocol,ALVA,2277206.4010557444,2024-03-07T09:12:57.000Z
1533,Eldarune,ELDA,2271284.008656238,2022-10-31T18:43:48.000Z
1534,Rainicorn,RAINI,2263021.6404882846,2021-04-01T00:00:00.000Z
1535,Deri Protocol,DERI,2259970.0838968437,2021-02-11T00:00:00.000Z
1536,My Crypto Heroes,MCHC,2232818.415304637,2021-05-11T00:00:00.000Z
1537,Damex Token,DAMEX,2221293.326161475,2022-03-25T07:56:49.000Z
1538,Hawksight,HAWK,2206149.1028620647,2022-04-21T13:23:08.000Z
1539,Laqira Protocol,LQR,2203216.221147475,2021-11-13T18:57:40.000Z
1540,Dingocoin,DINGO,2185423.3494513542,2021-12-17T04:37:18.000Z
1541,Neutrino Index,XTN,2173721.0100879464,2020-01-30T00:00:00.000Z
1542,Integral,ITGR,2171117.397293818,2021-06-11T00:00:00.000Z
1543,Tap,XTP,2127542.0743363565,2019-12-24T00:00:00.000Z
1544,Infinity PAD,IPAD,2169400.7111185966,2021-09-20T17:03:19.000Z
1545,Cirus Foundation,CIRUS,2166066.228282512,2021-09-02T15:29:40.000Z
1546,HoDooi.com,HOD,2163365.1447915626,2021-06-11T00:00:00.000Z
1547,Cantina Royale,CRT,2157692.318376034,2022-08-07T15:48:03.000Z
1548,Venus BCH,vBCH,2121816.635638991,2020-12-14T00:00:00.000Z
1549,Drawshop Kingdom Reverse,JOY,2111407.2525770864,2022-04-08T09:21:45.000Z
1550,TiFi Token,TIFI,2107233.9811218707,2022-04-11T18:22:49.000Z
1551,OXBT (Ordinals),OXBT,2105012.810085257,2023-05-28T05:17:48.000Z
1552,Prism,PRISM,2089681.2652934827,2021-12-23T01:58:10.000Z
1553,FIBOS,FO,2090531.003127007,2019-08-29T00:00:00.000Z
1554,O3 Swap,O3,2089770.0356199327,2021-05-05T00:00:00.000Z
1555,DOGGY,DOGGY,2087965.0722905165,2021-05-11T00:00:00.000Z
1556,NuriTopia,NBLU,2083292.695941797,2023-05-31T03:23:12.000Z
1557,SALT,SALT,2082253.127125126,2017-09-29T00:00:00.000Z
1558,BLOX,BLOX,2069512.1697816218,2023-12-21T03:14:19.000Z
1559,Nvidia Inu,NINU,2069172.3813826542,2024-03-05T06:19:06.000Z
1560,Light,LIGHT,2057955.6902210305,2021-03-15T00:00:00.000Z
1561,AstroSwap,ASTRO,2047435.9165413599,2021-09-24T07:25:08.000Z
1562,MongolNFT Coin,MNFT,2037768.235178006,2022-01-21T10:22:08.000Z
1563,Polychain Monsters,PMON,2037186.5488648228,2021-03-27T00:00:00.000Z
1564,LABS Group,LABS,2036599.7471073421,2021-03-16T00:00:00.000Z
1565,Konomi Network,KONO,2033242.5980129961,2021-03-04T00:00:00.000Z
1566,SparkPoint,SRK,2022989.9099208019,2019-05-14T00:00:00.000Z
1567,ALLY,ALY,2009475.0446766363,2019-12-06T00:00:00.000Z
1568,OneFinity,ONE,2001913.941516611,2023-07-26T00:42:53.000Z
1569,Nabox,NABOX,1997396.2915081743,2021-05-08T00:00:00.000Z
1570,MAGA VP,MVP,1990772.0567091722,2024-02-20T01:50:59.000Z
1571,TenX,PAY,1982253.5274543932,2017-06-27T00:00:00.000Z
1572,K21,K21,1965058.1384838817,2021-04-13T00:00:00.000Z
1573,pNetwork,PNT,1953084.582673541,2020-07-01T00:00:00.000Z
1574,ZeroSwap,ZEE,1948710.924070876,2020-10-18T00:00:00.000Z
1575,Play Token,PLAY,1948752.627097154,2023-04-12T03:37:40.000Z
1576,Attila,ATT,1946954.4679496249,2020-05-18T00:00:00.000Z
1577,OIN Finance,OIN,1945777.5443266404,2020-09-03T00:00:00.000Z
1578,GoCrypto Token,GOC,1942676.1250953416,2018-08-03T00:00:00.000Z
1579,UniLayer,LAYER,1929003.1886733593,2020-08-19T00:00:00.000Z
1580,Virtue Poker,VPP,1928493.4362610183,2021-05-13T00:00:00.000Z
1581,DerivaDAO,DDX,1918709.7785083742,2020-09-29T00:00:00.000Z
1582,IQ Protocol,IQT,1909649.375438438,2022-01-27T15:46:00.000Z
1583,MAX Exchange Token,MAX,1907407.4929888085,2020-07-14T00:00:00.000Z
1584,Fenerbahçe Token,FB,1906761.5141769326,2021-08-19T00:00:00.000Z
1585,TRAVA.FINANCE,TRAVA,1900337.0926386577,2021-08-10T00:00:00.000Z
1586,Tune.FM,JAM,1897881.6547272138,2021-08-26T16:25:17.000Z
1587,Super Zero Protocol,SERO,1892981.987516421,2019-07-19T00:00:00.000Z
1588,Pleasure Coin,NSFW,1887350.9496448943,2021-05-20T00:00:00.000Z
1589,JMPT Rewards,JMPT,1887294.8727197412,2022-01-15T10:09:12.000Z
1590,Virtual Versions,VV,1881655.716641999,2023-09-12T13:23:42.000Z
1591,Oddz,ODDZ,1878709.1703613997,2021-03-18T00:00:00.000Z
1592,ElvishMagic,EMAGIC,1864488.4919192865,2023-12-11T07:34:44.000Z
1593,Monsterra (MSTR),MSTR,1868715.817327195,2022-01-06T11:07:18.000Z
1594,Bird.Money,BIRD,1840308.554232282,2020-11-27T00:00:00.000Z
1595,Convergence,CONV,1841663.5508390248,2021-03-08T00:00:00.000Z
1596,KEK,KEKE,1840532.5400773506,2023-05-06T11:28:15.000Z
1597,Monavale,MONA,1833535.5678048027,2020-12-06T00:00:00.000Z
1598,Thorstarter,XRUNE,1816678.9976401215,2021-06-03T00:00:00.000Z
1599,Gleec Coin,GLEEC,1803812.5741841914,2020-02-04T00:00:00.000Z
1600,Eggdog,EGG,1787521.4854665599,2023-12-22T04:02:06.000Z
1601,Spores Network,SPO,1765660.008992855,2021-07-30T00:00:00.000Z
1602,InsurAce,INSUR,1740888.2820885393,2021-03-15T00:00:00.000Z
1603,Idavoll DAO,IDV,1716778.5540174786,2021-03-08T00:00:00.000Z
1604,Crust Shadow,CSM,1712573.2255870055,2021-05-25T00:00:00.000Z
1605,VNX Swiss Franc,VCHF,1712204.964603547,2023-03-28T12:53:31.000Z
1606,IguVerse,IGU,1678174.6716789966,2022-05-29T00:16:13.000Z
1607,DRIFE,DRF,1669289.212531215,2021-07-14T00:00:00.000Z
1608,Modefi,MOD,1666763.5763732619,2021-02-17T00:00:00.000Z
1609,Skeb Coin,SKEB,1663437.3396693857,2022-09-05T08:00:49.000Z
1610,VelasPad,VLXPAD,1653937.8755051536,2021-09-06T05:28:01.000Z
1611,Catman,CATMAN,1650500.6492143862,2024-01-19T03:47:30.000Z
1612,Pussy Financial,PUSSY,1647024.3152093063,2021-05-07T00:00:00.000Z
1613,Aston Martin Cognizant Fan Token,AM,1646398.1512446841,2021-07-05T00:00:00.000Z
1614,ELMOERC,ELMO,1645330.433850808,2023-05-05T16:34:10.000Z
1615,Jobchain,JOB,1637787.2745201932,2019-12-23T00:00:00.000Z
1616,3space Art,PACE,1634413.8759510203,2022-03-07T02:50:16.000Z
1617,YAM V3,YAM,1632532.8007832165,2020-09-22T00:00:00.000Z
1618,Aki Network,AKI,1627603.5572086198,2023-12-22T09:23:08.000Z
1619,Revolve Games,RPG,1622701.031445862,2021-09-20T17:19:33.000Z
1620,suterusu,SUTER,1617360.9420783543,2019-11-22T00:00:00.000Z
1621,ZAIBOT,ZAI,1616870.0429017646,2024-03-07T05:34:53.000Z
1622,Hakka.Finance,HAKKA,1614795.1042384391,2020-08-17T00:00:00.000Z
1623,Neutrino Token,NSBT,1609055.2727100314,2020-10-06T00:00:00.000Z
1624,aiRight,AIRI,1607825.5323580352,2021-09-01T22:11:23.000Z
1625,Blockchain Monster Hunt,BCMC,1600615.6553461782,2021-10-14T21:00:24.000Z
1626,PUMLx,PUMLX,1590541.9665626942,2022-09-04T06:52:28.000Z
1627,Geojam Token,JAM,1591328.129774516,2022-02-04T05:12:04.000Z
1628,King Shiba,KINGSHIB,1588311.8672404804,2021-10-20T03:25:43.000Z
1629,OneRare,ORARE,1584151.7047247074,2021-08-19T00:00:00.000Z
1630,Evadore,EVA,1588663.9014385361,2023-09-21T20:46:58.000Z
1631,OneLedger,OLT,1549727.8676418264,2018-07-12T00:00:00.000Z
1632,NFT Art Finance,NFTART,1535528.6765591393,2021-04-19T00:00:00.000Z
1633,Nemesis Downfall,ND,1520589.008940903,2024-03-13T08:54:04.000Z
1634,Auto,AUTO,1514969.1481304339,2021-02-03T00:00:00.000Z
1635,KALM,KALM,1513989.6715966903,2021-05-27T00:00:00.000Z
1636,Zap,ZAP,1510621.4191429734,2018-01-11T00:00:00.000Z
1637,Rainmaker Games,RAIN,1507526.8983036387,2021-12-21T11:33:39.000Z
1638,Young Boys Fan Token,YBO,1496934.3919320002,2021-01-27T00:00:00.000Z
1639,The Unfettered Ecosystem,SOULS,1492569.6653079414,2023-05-23T12:10:48.000Z
1640,Shiba Saga,SHIA,1491552.4197837433,2023-08-25T03:05:39.000Z
1641,Hord,HORD,1470943.1236689033,2021-04-12T00:00:00.000Z
1642,Solzilla,SOLZILLA,1468612.5515243884,2023-12-28T10:15:59.000Z
1643,Hypr Network,HYPR,1459960.8454544714,2023-11-30T03:55:01.000Z
1644,Pillar,PLR,1439148.3936554233,2017-07-24T00:00:00.000Z
1645,Bistroo,BIST,1438039.3806217783,2021-05-17T00:00:00.000Z
1646,Kaizen Finance,KZEN,1438035.1047504432,2022-04-21T07:19:34.000Z
1647,Primecoin,XPM,1422836.0794001052,2013-07-11T00:00:00.000Z
1648,TOP,TOP,1418616.0724623506,2019-03-28T00:00:00.000Z
1649,STAKE,STAKE,1411825.432131798,2020-05-19T00:00:00.000Z
1650,hiPENGUINS,HIPENGUINS,1408567.0663993068,2022-12-05T13:18:56.000Z
1651,Nord Finance,NORD,1405328.737074021,2020-12-30T00:00:00.000Z
1652,Hot Cross,HOTCROSS,1385469.5541374558,2021-05-17T00:00:00.000Z
1653,Plastiks,PLASTIK,1379795.9387966339,2021-12-04T15:07:02.000Z
1654,All In,ALLIN,1373285.3842590158,2022-12-08T14:44:20.000Z
1655,AME Chain,AME,1363748.7215109784,2021-01-02T00:00:00.000Z
1656,BitCrystals,BCY,1359617.5591792995,2015-09-14T00:00:00.000Z
1657,Bitgesell,BGL,1354605.3651958443,2020-06-08T00:00:00.000Z
1658,Dentacoin,DCN,1354188.8147287676,2017-08-11T00:00:00.000Z
1659,Acquire.Fi,ACQ,1343929.3483659255,2022-05-17T09:04:52.000Z
1660,Breezecoin,BRZE,1337865.652645184,2018-10-29T00:00:00.000Z
1661,Maro,MARO,1337164.6502609262,2018-08-14T00:00:00.000Z
1662,GamesPad,GMPD,1335091.8361711935,2021-12-21T14:30:32.000Z
1663,BitCore,BTX,1333036.9627914033,2017-04-27T00:00:00.000Z
1664,City Tycoon Games,CTG,1325806.2215104585,2022-11-04T15:22:51.000Z
1665,Fringe Finance,FRIN,1325023.6889241037,2022-01-18T23:17:19.000Z
1666,Position Exchange,POSI,1325177.0184825864,2021-08-12T00:00:00.000Z
1667,CEREAL,CEP,1299486.6277580108,2020-07-14T00:00:00.000Z
1668,OneArt,1ART,1317938.0875294274,2021-10-20T10:21:33.000Z
1669,XMON,XMON,1316873.5618795392,2021-02-18T00:00:00.000Z
1670,Reflexer Ungovernance Token,FLX,1302715.6978228677,2021-04-29T00:00:00.000Z
1671,Mars Token,MRST,1297887.1663244267,2021-10-18T06:09:37.000Z
1672,Rook,ROOK,1295770.5845459613,2020-11-15T00:00:00.000Z
1673,SafeBlast,BLAST,1288943.6944293133,2021-05-20T00:00:00.000Z
1674,OTOCASH,OTO,1288846.6525494654,2019-04-09T00:00:00.000Z
1675,Hiblocks,HIBS,1286893.349121122,2020-08-10T00:00:00.000Z
1676,EUNO,EUNO,1286035.7769646926,2018-08-03T00:00:00.000Z
1677,ETHPad,ETHPAD,1275964.2772122687,2021-07-03T00:00:00.000Z
1678,Elemon,ELMON,1265641.3520018694,2021-09-06T09:21:51.000Z
1679,Odin Protocol,ODIN,1264752.971396067,2021-05-03T00:00:00.000Z
1680,Unistake,UNISTAKE,1266396.9811461044,2020-10-26T00:00:00.000Z
1681,BHO Network,BHO,1258519.5803965142,2021-10-04T07:32:47.000Z
1682,Aurora,AOA,1255686.9077854687,2018-06-26T00:00:00.000Z
1683,PLATINCOIN,PLC,1250449.71349209,2018-10-01T00:00:00.000Z
1684,Natus Vincere Fan Token,NAVI,1246674.8513410366,2021-01-27T00:00:00.000Z
1685,Omchain,OMC,1235580.0507558675,2021-06-02T00:00:00.000Z
1686,Eden,EDEN,1232523.7068254417,2020-11-23T00:00:00.000Z
1687,WaykiChain,WICC,1221729.9504757626,2018-01-09T00:00:00.000Z
1688,ILCOIN,ILC,1210458.787132555,2018-11-26T00:00:00.000Z
1689,Spore,SPORE,1205737.5573452662,2021-04-28T00:00:00.000Z
1690,BitcoinZ,BTCZ,1192545.2051344349,2017-10-12T00:00:00.000Z
1691,Woonkly Power,WOOP,1184913.072423657,2021-03-24T00:00:00.000Z
1692,MAPS,MAPS,1183748.0938342144,2021-02-01T00:00:00.000Z
1693,Cashtree Token,CTT,1182956.2035981284,2023-09-05T12:45:03.000Z
1694,Eminer,EM,1179516.1494048676,2019-08-22T00:00:00.000Z
1695,SafeMoon Inu,SMI,1173019.8127368838,2021-05-20T00:00:00.000Z
1696,Clube Atlético Mineiro Fan Token,GALO,1172642.0658134508,2021-09-01T06:35:10.000Z
1697,Cheems Inu (new),CINU,1167923.8057975268,2021-11-28T03:00:00.000Z
1698,ArdCoin,ARDX,1167598.6615630821,2019-12-18T00:00:00.000Z
1699,AgeOfGods,AOG,1167538.5466283776,2021-12-30T10:00:02.000Z
1700,SOUNI,SON,1167457.9457900603,2021-11-29T18:40:42.000Z
1701,Karat,KAT,1163858.0500814284,2023-08-12T03:55:58.000Z
1702,Residual Token,eRSDL,1163377.3877761168,2020-10-30T00:00:00.000Z
1703,CONTRACOIN,CTCN,1163011.080985758,2020-03-13T00:00:00.000Z
1704,PAC Protocol,PAC,1160407.857335371,2015-11-02T00:00:00.000Z
1705,Waltonchain,WTC,1147658.812711218,2017-08-27T00:00:00.000Z
1706,UBIX.Network,UBX,1139616.645713809,2020-11-09T00:00:00.000Z
1707,Streamity,STM,1138943.7441404567,2020-04-14T00:00:00.000Z
1708,Wrapped Alvey Chain,WALV,1138629.3693003536,2022-08-17T14:29:28.000Z
1709,The Dons,DONS,1134564.589980473,2023-05-12T14:07:08.000Z
1710,KubeCoin,KUBE,1131598.2266605077,2021-10-08T07:18:47.000Z
1711,Millonarios FC Fan Token,MFC,1129218.8513200001,2022-01-05T19:12:47.000Z
1712,Artisse,CATHEON,1128885.2734138726,2022-11-01T04:04:17.000Z
1713,Safe Haven,SHA,1128283.9897318338,2019-04-02T00:00:00.000Z
1714,PolkaPets,PETS,1123942.631874477,2021-10-25T08:19:41.000Z
1715,StrongHands,SHND,1117097.5543873033,2015-10-30T00:00:00.000Z
1716,HanChain,HAN,1115097.3941413993,2023-01-05T05:35:44.000Z
1717,Sao Paulo FC Fan Token,SPFC,1115055.4185982172,2021-11-17T03:18:00.000Z
1718,Wall Street Games (old),WSG,1112680.6071028078,2021-05-24T00:00:00.000Z
1719,Internet of Energy Network,IOEN,1111494.7804627046,2021-10-16T12:20:56.000Z
1720,Chronicle,XNL,1109846.7997831919,2021-09-17T02:50:28.000Z
1721,EXMO Coin,EXM,1075933.0788003185,2019-12-04T00:00:00.000Z
1722,Legia Warsaw Fan Token,LEG,1093475.992149361,2021-04-30T00:00:00.000Z
1723,Offshift [Old],XFT,1092254.8163257781,2020-08-06T00:00:00.000Z
1724,ADAPad,ADAPAD,1091038.0027896767,2021-08-21T00:00:00.000Z
1725,Belt Finance,BELT,1088296.4103840902,2021-03-09T00:00:00.000Z
1726,Humaniq,HMQ,1081644.64441518,2017-05-11T00:00:00.000Z
1727,RioDeFi,RFUEL,1073772.566544842,2020-08-11T00:00:00.000Z
1728,SYNC Network,SYNC,1069727.6752898865,2020-11-30T00:00:00.000Z
1729,Graviocoin,GIO,1068386.2312433652,2018-08-07T00:00:00.000Z
1730,Throne,THN,1055310.5417946314,2021-07-09T00:00:00.000Z
1731,Solrise Finance,SLRS,1042651.274972181,2021-07-06T00:00:00.000Z
1732,MetaFighter,MF,1041390.3976119288,2022-03-11T09:02:04.000Z
1733,SELF Crypto,SELF,1043614.626688171,2023-06-01T06:12:13.000Z
1734,FidexToken,FEX,1029651.3282277415,2019-04-24T00:00:00.000Z
1735,Mithril,MITH,1028987.010724289,2018-03-24T00:00:00.000Z
1736,Salad,SALD,1024155.9277287849,2023-07-19T09:14:13.000Z
1737,hiDOODLES,HIDOODLES,1023214.6355865442,2022-09-23T09:06:41.000Z
1738,Feathercoin,FTC,1005357.6081549757,2013-05-03T00:00:00.000Z
1739,Elitium,EUM,1005066.7670056511,2019-05-24T00:00:00.000Z
1740,FrontFanz,FANX,1005006.6556837392,2023-11-13T16:33:37.000Z
